tw_id,text,location,long,lat
972639211273650176,"@AutumninmtPam @ugolora @marcorubio @WhiteHouse @POTUS @realDonaldTrump OK, I'll take on the bad sick evil person w? https://t.co/0Umo9jGOXR","Berkeley, CA",,
972638883413397504,RT @CoachVass: @morninggloria THANK YOU!  So sick of hearing all the outrage.  Just turn him off!,,,
972638311779979266,Really sick people have no time to bully others;  I don't believe in unexacting illness. It is a scam.,"San Jose, CA",,
972638123233443842,my uncle goes hard like a rockstar n gets sick as a MF,"Lincoln, CA",,
972637781062164480,I hate being sick,"Stockton, CA",,
972637718265163779,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",The Moon,,
972637664758255616,I'm sick to my stomach. This hurts. #Seahawks https://t.co/ffVr8X12RI,"Sacramento, California, USA",,
972637152797368320,And such people blame weapons that our constitutions mentions on mental health problems; a sick boy would get a kni? https://t.co/r7FSMx9zKM,"San Jose, CA",,
972636969132949504,@DFJH_Mitchell Pobre cita! So stressful when they're sick.,"Oakland, CA",,
972636375207071745,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",,,
972635828680732672,"RT @brandon_r_horan: @NBCNews Does anyone else gets sick , i mean physically sick just watching and hearing this orange tumor try to talk ?",,,
972635803011567616,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",,,
972634141186560000,@silvrbakgiraffe @humberto_ramos @EthanVanSciver That looks sick!,"Sacramento, Ca",,
972633790261710849,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?","McAllen, TX",,
972633781436694528,"RT @brandon_r_horan: @NBCNews Does anyone else gets sick , i mean physically sick just watching and hearing this orange tumor try to talk ?",,,
972633737824493568,What is the protocol when the person in the next hotel room is blasting music really loud? Do I have to ask him to? https://t.co/yjpMRB0xAp,"San Francisco, CA",,
972633717410877440,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",USA,,
972633199187656704,had 2 be sick for hours in the middle of the night ?????,"San Francisco, CA",,
972632735087869952,@morninggloria THANK YOU!  So sick of hearing all the outrage.  Just turn him off!,"San Mateo, CA",,
972632244115226624,@DFJH_Mitchell Poor dad! Sick or just bad food?,"Oakland, CA",,
972632130860720128,It ain?t love if you don?t risk the flu to take care of your bf/gf when they?re super sick ?,bay area ,,
972632130739167232,"RT @destineybleu: Yo, these active shooters are an everyday thing. I'm sick.","New York, USA",,
972631412409946113,RT @LowkeyLoD1: Damn y?all whites people don?t know how to be sick they stay coughing all over the place all nasty and shit no wondering th?,,,
972631317958537217,"RT @brandon_r_horan: @NBCNews Does anyone else gets sick , i mean physically sick just watching and hearing this orange tumor try to talk ?",New Hampshire,,
972631268046204928,RT @LowkeyLoD1: Damn y?all whites people don?t know how to be sick they stay coughing all over the place all nasty and shit no wondering th?,Sandy Eggo,,
972631253215137792,"RT @brandon_r_horan: @NBCNews Does anyone else gets sick , i mean physically sick just watching and hearing this orange tumor try to talk ?",,,
972631014077075462,"RT @brandon_r_horan: @NBCNews Does anyone else gets sick , i mean physically sick just watching and hearing this orange tumor try to talk ?",Michigan,,
972630508315213825,"RT @destineybleu: Yo, these active shooters are an everyday thing. I'm sick.","Atlanta, GA",,
972630493765058560,"RT @brandon_r_horan: @NBCNews Does anyone else gets sick , i mean physically sick just watching and hearing this orange tumor try to talk ?",,,
972630332599099392,RT @420institute1: Wish his plane slammed into a mountain! So sick of this Russian traitor mother f*cker!,,,
972630233705742336,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?","Buffalo, NY",,
972630173286776832,When you take a 30 min nap and wake up sick... ?,"San Francisco, CA",,
972630167091908608,"RT @brandon_r_horan: @NBCNews Does anyone else gets sick , i mean physically sick just watching and hearing this orange tumor try to talk ?", ,,
972630073303060481,"RT @brandon_r_horan: @NBCNews Does anyone else gets sick , i mean physically sick just watching and hearing this orange tumor try to talk ?",nyc,,
972630048560820224,"RT @brandon_r_horan: @NBCNews Does anyone else gets sick , i mean physically sick just watching and hearing this orange tumor try to talk ?","Illinois, USA",,
972630022354817024,"RT @destineybleu: Yo, these active shooters are an everyday thing. I'm sick.",,,
972629920110309376,"RT @brandon_r_horan: @NBCNews Does anyone else gets sick , i mean physically sick just watching and hearing this orange tumor try to talk ?",,,
972629794495107073,"RT @brandon_r_horan: @NBCNews Does anyone else gets sick , i mean physically sick just watching and hearing this orange tumor try to talk ?",USA,,
972629584184188928,"Me at career fair: Hi, I'm Cammy! 

Recruiter: Sorry, we aren't doing handshakes. We're afraid of getting sick.

Me? https://t.co/f5uBQgY9Pl","San Francisco, CA",,
972629524096499712,"@terry313401 @realDonaldTrump I wish he had laryngitis right now ! 
Get off my TV ! 
MUTE ! 
He just said ""your coa? https://t.co/bVeOeZvaUl","Sonora, CA",,
972629100828520449,Our new oyster platters are sick! @chefrobinl is doing some amazing work up there in the PNW.? https://t.co/5cBqf2jZcP,"Oakland, CA",,
972628766902988800,"Booing @BarackObama ? Sick people in Western PA. Not all, some, enough to show the utter stupidity of the region. G? https://t.co/5CaOAGLPAU","Oakland, CA",,
972628562200100864,"RT @brandon_r_horan: @NBCNews Does anyone else gets sick , i mean physically sick just watching and hearing this orange tumor try to talk ?",,,
972628460790321154,"RT @brandon_r_horan: @NBCNews Does anyone else gets sick , i mean physically sick just watching and hearing this orange tumor try to talk ?",,,
972628279432753157,"RT @brandon_r_horan: @NBCNews Does anyone else gets sick , i mean physically sick just watching and hearing this orange tumor try to talk ?","A Neighborhood near you, NYC",,
972628149375721472,"RT @brandon_r_horan: @NBCNews Does anyone else gets sick , i mean physically sick just watching and hearing this orange tumor try to talk ?","Whittier, CA",,
972628141133905921,"RT @brandon_r_horan: @NBCNews Does anyone else gets sick , i mean physically sick just watching and hearing this orange tumor try to talk ?","Los Angeles, CA",,
972627908912070656,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?","Colorado, USA",,
972627868587999232,Hate being sick?,"Modesto, CA",,
972627782311198721,@ERIKSAEVI this is sick bro keep it up,,,
972627777550737408,"RT @brandon_r_horan: @NBCNews Does anyone else gets sick , i mean physically sick just watching and hearing this orange tumor try to talk ?","Cleveland, OH",,
972627766687490049,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",,,
972627294383570944,@FlavaD Fuck outta here w that BS! All your music is sick.,"Oakland, CA",,
972627047083208704,@herrobrit @DareRising @DareTnzR @LaKsoh That?s sick af,"Sacramento, CA",,
972626668467773440,??? ? feeling sick,San Francisco usa,,
972626594752688128,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",,,
972626580483657728,Sick one https://t.co/Q6JffGRiYd,California ,,
972626418914902016,Wish his plane slammed into a mountain! So sick of this Russian traitor mother f*cker!,"Vallejo, CA",,
972625944086220800,"RT @brandon_r_horan: @NBCNews Does anyone else gets sick , i mean physically sick just watching and hearing this orange tumor try to talk ?",NORTHERN INDIANA ,,
972625592343412736,"@NBCNews Does anyone else gets sick , i mean physically sick just watching and hearing this orange tumor try to talk ?","San Francisco, CA",,
972625370548649984,@inbetweenstops dude.  you got a Raptor?!?  sick,"San Francisco, CA",,
972625027207127041,@CondescendingAF I?m SICK https://t.co/VQW1smoIeZ,"Davis, CA",,
972624839000309761,@Uglee_Boi i'm so sick of her,san francisco,,
972624763817357312,RT @LowkeyLoD1: Damn y?all whites people don?t know how to be sick they stay coughing all over the place all nasty and shit no wondering th?,jocelyn ,,
972624566454382592,"@BonzaiO69 @tonyposnanski ? I feel sick just thinking of what he is doing to this country, I just hope it?s repaira? https://t.co/7sgs7v8KR3","Lake Tahoe, San Francisco",,
972623918988066816,RT @losapala: SUPER valuable post for any #writer currently in editing hell: Are You Sick and Tired of Editing Your Book? https://t.co/AYwW?,"Santa Cruz, CA",,
972623166068715523,RT @mumjeanz: Right? One of my best moves participating in sick ass capitalism https://t.co/ID6ltEGBRz,#blacklivesmatter !!!!!!,,
972622767685230592,We?ll have something sick for you in the summer. Have your sunnies ready ? https://t.co/2cyKeUOcZ3,"San Francisco, CA",,
972622642900484096,@seanhannity U R as sick as the rest of the libtards! Your opinion means nothing. Go away! ?,,,
972622152502407168,"@arsenicalice 
Love seeing pics of
Ur pups and kitties?so pure!!
&amp; those cosplays: SICK","Berkeley, CA",,
972621956292820992,Right? One of my best moves participating in sick ass capitalism https://t.co/ID6ltEGBRz,"Hayward, Ca",,
972621640185012224,RT @LowkeyLoD1: Damn y?all whites people don?t know how to be sick they stay coughing all over the place all nasty and shit no wondering th?,,,
972620894341251072,@SushiRollPhan @XXL No I?m just saying your bio makes me sick lmaooo,"Sacramento, CA",,
972620529193529344,When you're sick and your wife tells you to relax then takes the kids you have a #stupidmovieday #beerfest #teamamerica #whoknowswhatsnext?,"San Jose, CA",,
972620483496742913,RT @RellBandss_: Oh noooo i know you did not eat ah bitch ass ???????? u sick body https://t.co/EXKe5K58PX,"Bay Area , CA",,
972620358409904128,"RT @AngelsFreak7: NEW Dark Angels &amp; Pretty Freaks Podcast #207 ?Grandma Back?. We chat #Reno #Nevada, #slot #Tournament, #Blackjack, #sport?",,,
972620113496096768,@jperla So sick of this promoted tweet.,"Mountain View, CA",,
972619982302461952,Oh noooo i know you did not eat ah bitch ass ???????? u sick body https://t.co/EXKe5K58PX,"Oakland, CA",,
972619693788819456,RT @LowkeyLoD1: Damn y?all whites people don?t know how to be sick they stay coughing all over the place all nasty and shit no wondering th?,she/her,,
972619478025547777,"RT @destineybleu: Yo, these active shooters are an everyday thing. I'm sick.",Posted up on a cloud ,,
972619362401177601,@chuggaaconroy @DunsparceDiglet I wish i had a lot less free time ;-; always sick thankfully the 2-3 days i am able? https://t.co/TRdNKXYthL,Where you are not,,
972619338191552512,RT @Evict_Twit_ter: Wow @coreysmith_17 and @SFHAC are celebrating the eviction of poor people from SROs to flip them into ?sick dorms? for?,The Void ,,
972618931557953536,RT @jowyang: Don?t get sick. Be born a genius. Buy a TV or 12 https://t.co/gBuHT866Yc,US,,
972618801153019904,"RT @destineybleu: Yo, these active shooters are an everyday thing. I'm sick.",San Junipero,,
972618799676469248,RT @LowkeyLoD1: Damn y?all whites people don?t know how to be sick they stay coughing all over the place all nasty and shit no wondering th?,,,
972618416832987136,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?","California, USA",,
972617911222390786,Wow @coreysmith_17 and @SFHAC are celebrating the eviction of poor people from SROs to flip them into ?sick dorms?? https://t.co/VimqLf2Emf,"San Francisco, CA",,
972617586645938176,I?m so sick of my time being wasted by thee bum ass niggas,"Richmond, CA",,
972617326855118850,"RT @destineybleu: Yo, these active shooters are an everyday thing. I'm sick.","Texas, USA",,
972617290868056065,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",,,
972617224312598529,"RT @destineybleu: Yo, these active shooters are an everyday thing. I'm sick.",,,
972617058172178434,"RT @OGkevingill: This video is sick. 

Give it a like/Retweet let?s get to a million!!!

@icp @younglyte810 @BigHoodoo @ouijv @djclay313 @i?",,,
972616916710944768,"RT @70MillionJobs: ""Prison doctors treating his lupus and liver failure estimated that he had less than six months to live. It took about t?",At the beach in NJ,,
972616400215953408,RT @LowkeyLoD1: Damn y?all whites people don?t know how to be sick they stay coughing all over the place all nasty and shit no wondering th?,"Dallas, TX",,
972616387393974272,"RT @destineybleu: Yo, these active shooters are an everyday thing. I'm sick.",,,
972615621769768960,"@joss An internet troll who gleefully abused sick people gets his comeuppance? If not enjoyable, it's at least profoundly satisfying.","San Francisco, CA",,
972615566295879681,wTF. Legit played Sea of Thieves with @VisionsEDM for an hour and got IRL sea sick. Anyone else?,"Oakland, CA",,
972615540727427072,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",California,,
972615522197045248,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",USA,,
972615411400302593,"RT @ginakj: Int Sec Zinke issued a letter dated March 1 allowing importation of elephant trophies to be approved on a ""case-by-case basis.""?",,,
972615073851199490,"RT @destineybleu: Yo, these active shooters are an everyday thing. I'm sick.",,,
972614469724418048,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",United States,,
972614237792038914,"RT @destineybleu: Yo, these active shooters are an everyday thing. I'm sick.","Beverly Hills, CA",,
972614155621490688,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",United States,,
972614010951450624,"RT @destineybleu: Yo, these active shooters are an everyday thing. I'm sick.",,,
972613689516834816,Been sick for a week now... ready to just feel better,"Livermore, CA",,
972613670625738754,"RT @destineybleu: Yo, these active shooters are an everyday thing. I'm sick.",CA-BOS-[DC/MD],,
972613596818501632,"@mefbama That in if itself is a problem, it says he was still sick","Fairfield, CA",,
972613536261091328,"RT @destineybleu: Yo, these active shooters are an everyday thing. I'm sick.","Covina, CA",,
972613534583488514,"RT @destineybleu: Yo, these active shooters are an everyday thing. I'm sick.","Ohio, USA",,
972613274356260864,"Yo, these active shooters are an everyday thing. I'm sick.",city of angels.,,
972613193758531584,"RT @SaveRChildrenCa: @RealOmarNavarro You are going to Win Omar! 

Red Tide is here! Ca went red for DJT, it will go red in primary here to?",United States,,
972612498858766336,I?m keeping my healthy ass away from y?all sick Mf?s. ???,Bay Area,,
972612445159215106,RT @POPSUGARFitness: Bring your own towels to the gym! https://t.co/j5KUZawBCk,London * Reading * United Kingdom,,
972611728252002306,i feel sick,,,
972611658412474368,"@jennybethm You see, that's the way ANY type of insurance works.  The more people pay in, the less it is for everyo? https://t.co/hjqweAHUdL","Berkeley, CA",,
972611395693854720,RT @LowkeyLoD1: Damn y?all whites people don?t know how to be sick they stay coughing all over the place all nasty and shit no wondering th?,"National City, CA",,
972611352169660416,"@FLOTUS @KyleKashuv @WhiteHouse OH my God, this is propaganda--cheesy,damn insincere and self promoting.  The Trump? https://t.co/1GUzAHV3Ix","San Francisco, CA",,
972611040998391809,I'm such a baby when I'm sick bc I never get sick :/,"Sonoma, Ca",,
972610196080967680,@itsaButtsteak This is sick!!! Are they for sale anywhere?,"San Mateo, CA",,
972610193841258497,@JohnWDean May this misanthropic man's star flame out! The idea that people like him now have any role in our polit? https://t.co/y43rM6ydD9,"Folsom, CA",,
972610055395672064,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",United States,,
972609451306795008,@TheBeatWithAri His mind is twisted and at his age it will only get worse. There is no turning around or back for t? https://t.co/9YgzC9gw9i,"Oakland, CA",,
972609157655248896,@allenespee ayy u goin to kayzo too bro sick,"Milpitas, CA",,
972608607408869377,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?","Virginia, USA",,
972608041299230721,RT @LowkeyLoD1: Damn y?all whites people don?t know how to be sick they stay coughing all over the place all nasty and shit no wondering th?,"San Diego, CA",,
972607639879278592,"RT @camdigitydawg: Sick of childish ass people in college. You?re 20 not 2, grow the fuck up and stop being petty ass people.","California, USA",,
972607451391389697,I still think it?s sick that we actually got aubameyang,"California, USA",,
972606864922787840,"RT @camdigitydawg: Sick of childish ass people in college. You?re 20 not 2, grow the fuck up and stop being petty ass people.","Sacramento, CA",,
972606837131374593,Lil Yachty is sick https://t.co/HXK5cB0q6U,San Jose,,
972606792608858112,@terrymarvin63 @JimCarrey It?s a comment on all his tweets. He is sick.,Gilroy CA,,
972606778151092226,@boborado Traveling by car instead of more active modes of transportation (incl. walking to public transit) contrib? https://t.co/SPx2FdMa0I,"San Francisco, CA",,
972605748327968770,"RT @OGkevingill: This video is sick. 

Give it a like/Retweet let?s get to a million!!!

@icp @younglyte810 @BigHoodoo @ouijv @djclay313 @i?","Prospect Park, PA",,
972605667163828224,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",,,
972605593654407168,Who tf made this shit ??? ....This world is sick . https://t.co/Z983DnqaNs,"Stockton, CA",,
972604691157667840,@thehill Sick,Marin County,,
972604610526326784,I?m so sick of people saying you need to do these with a bf/gf like do them with your friends or by yourself like d? https://t.co/s9ivFWNENl,,,
972604596601331712,"@MarkFujii Our collective jaws dropped when he came down the carpet with that coat on. As we say in NorCal, it's hella sick.",San Francisco,,
972604563630034944,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?","East Stroudsburg, PA",,
972604243478593536,"Please tell me if you ever call in ""sick"" and stay home and read my book, it will make me so happy! https://t.co/enbFNQ33DL","Oakland, CA",,
972604140898537473,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",Some Where Over the Rainbow,,
972603883083112448,"@JasonInWA I'm also getting sick of the liberal rejoinder, ""Nobody wants to ban guns.""

Not true. I do. And at this? https://t.co/AUKvS7Nth1",Sonoma County,,
972603806402928642,RT @LowkeyLoD1: Damn y?all whites people don?t know how to be sick they stay coughing all over the place all nasty and shit no wondering th?,,,
972603157128798208,@addictionhoney Sick ?,"Vallejo, CA",,
972603080066916352,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",,,
972603021916958720,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?","HowWudiKnow, ItsADarkTower",,
972602773643526146,RT @LowkeyLoD1: Damn y?all whites people don?t know how to be sick they stay coughing all over the place all nasty and shit no wondering th?,"National City, CA",,
972602569443938304,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",Ft Worth TEXAS,,
972602250664198145,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",United States,,
972602022116564992,RT @LowkeyLoD1: Damn y?all whites people don?t know how to be sick they stay coughing all over the place all nasty and shit no wondering th?,,,
972602013274996736,Bring your own towels to the gym! https://t.co/j5KUZawBCk,"San Francisco, CA",,
972601924557180928,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",,,
972601430547742720,?I?m so Fucking sick and tired of the photoshop. Show me something natural like Afro on Richard Pryor; show me some? https://t.co/HfvNjaZIBY,"Yuba City, CA",,
972601143296774144,RT @Fandor: Have you noticed this with Hitchcock films? https://t.co/E65MnCr6Ko,Nowhere,,
972600236601430017,@yblex_ @dobettercheyy and mom even was like ? okay when you?re done being sick ? ??,"Suisun City, CA",,
972600139025141760,RT @MMpolytechnical: @TehAngryAnalyst @BBCWorld And when that still not enough to save germany~&gt;invade rest of eur &amp;do same as did in germa?,"Woodside, CA",,
972600120557490176,"@JoeSondow Not the most tasty option but will not make you sick. Source: my coffee pot is too big for just me, so I? https://t.co/ynOsW1s7cj","San Francisco, CA, USA",,
972599555232555013,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?"," Indian Harbor Beach, Fl.",,
972599089098452992,RT @philipp_trein: ?? Happy to announce my forthcoming book with @CUP_PoliSci @CUP_Law !!! ? https://t.co/zDCKPVwxjw ? https://t.co/gpD4bYM?,,,
972599038611779584,@TehAngryAnalyst @BBCWorld And when that still not enough to save germany~&gt;invade rest of eur &amp;do same as did in ge? https://t.co/c5pYb9LTNY,"Woodside, CA",,
972598686101508096,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",,,
972598570955108352,I hope my dog is not sick ... she wasn?t herself this morning when I walk her,"Fairfield, CA",,
972597496957558786,"@TheRealJRSmith ?yo bron we in Minnesota  and the bulls are wearing their jerseys? 

@KingJames ?nah  bro you sick,? https://t.co/61xsIWKm4m",East Side,,
972597487889350657,@YourPrincessLoL CCG is so sick,"San Francisco, CA",,
972596530182942720,@JimCarrey What happened to you? You make me sick now. I used to think you would be so fun to married to. Now your? https://t.co/BPRV01pCYD,Gilroy CA,,
972595981312196610,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?","Rio de Janeiro; Austin, Texas",,
972595766131752961,It be actually sick if Muma did commentary for Univision,San Francisco,,
972595694925066240,RT @paperbeatstweet: working with kids seems like a good idea until you realize kids are literally sick 24/7 from october to may,she/her,,
972595322667978752,Sick kids watching the original TNMT. Dad cleaning house and watching the best thing on TV. Sj sharks hockey.? https://t.co/e2dw2HuQgW,Sacramento CA,,
972594404111220736,@AmyAldridge10 @420ezwy @realDonaldTrump @RepBost Sick ? mind... so sad,"Folsom, CA",,
972594302793764871,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",,,
972594261123244033,Shout out to @Sol_LikeTheSun and @DimezWFPK for my sick ass @KayzoMusic tee! I love it! Thank you so much guys! ??? https://t.co/vL0cEMoZIV,Vallejo California,,
972593974232932352,RT @philipp_trein: ?? Happy to announce my forthcoming book with @CUP_PoliSci @CUP_Law !!! ? https://t.co/zDCKPVwxjw ? https://t.co/gpD4bYM?,"Dublin, Ireland",,
972592948062732289,I?m still sick i lost like 3 something like wtf man that?s shitty lol,Inland Empire CA,,
972592260373102592,@DRUDGE_REPORT Sick hag,"Sonoma County, Ca.",,
972591512549838850,"sick and tired of all these men eye'n up my wife. it don't help that she flaunts herself every chance she gets, but? https://t.co/tVouKGoHK1","Salinas, CA",,
972591220773056512,"RT @SaveRChildrenCa: @RealOmarNavarro You are going to Win Omar! 

Red Tide is here! Ca went red for DJT, it will go red in primary here to?",United States,,
972590614960361472,"RT @Flipboard: ""To be a music fan in the digital age is to gorge on a Vegas buffet and never feel sick."" Our head of curation and music afi?","Shenandoah Valley, VA",,
972590454721019904,"?Should I let you fall, lose it all
So maybe you can remember yourself?
Can't keep believing
We're only deceiving o? https://t.co/8uPzjCBaVs","Lodi, CA",,
972589993494376449,almost the whole cast of aida is so sick so it?s makes me so glad knowing people are enjoying the show,hhs,,
972589903581134848,"@RealOmarNavarro You are going to Win Omar! 

Red Tide is here! Ca went red for DJT, it will go red in primary here? https://t.co/esa6tJepcs","Sacramento, CA",,
972587896724013056,i am sick and i am tired and it is cold. this is all for u. it?s always been u @chase_lawrence,california // lovelytheband,,
972587733553111041,lost my wallet twice in two days.....too hungry and sick to function,"San Francisco, CA",,
972587666440036352,i am sick and very very tired and it?s so cold and ppl keep cutting in front of me and i did not drive straight fro? https://t.co/oTWFhoMGdF,california // lovelytheband,,
972587295894376448,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",United States,,
972587280589242368,"RT @DAPFpodcast: Happy Saturday! Dark Angels &amp; Pretty Freaks #Podcast #207 ?Grandma Back?. #Reno #Nevada, #slot #Tournament, #Blackjack,  #?","Napa, California",,
972587266001420288,"RT @DAPFpodcast: Happy Saturday! Dark Angels &amp; Pretty Freaks #Podcast #207 ?Grandma Back?. #Reno #Nevada, #slot #Tournament, #Blackjack,  #?","Napa, California",,
972587244111282176,"Happy Saturday! Dark Angels &amp; Pretty Freaks #Podcast #207 ?Grandma Back?. #Reno #Nevada, #slot #Tournament,? https://t.co/MyT6QJbrvP","Napa, California",,
972586862681382912,for profit coverup? This is why small families worry me! Nuclear families also helped cause the Obama-fueled mass s? https://t.co/Ty7qyQT2Kp,"Monterey Bay, California",,
972586476457181184,They are not kids themselves; but act like adults with borderline personalities. Why do they judge us and tell us i? https://t.co/W6cnj5KqZS,"San Jose, CA",,
972585800155058176,They started to bully other political parties; and I was not fond of their propaganda and being one-sided; if you a? https://t.co/wRzyymm10U,"San Jose, CA",,
972585440757690368,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?","Outer Richmond, San Francisco",,
972584892356792325,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",,,
972583072209108992,"RT @DAPFpodcast: Here is the Video 4 Dark Angels &amp; Pretty Freaks #Podcast #207 ?Grandma Back?. #Reno #Nevada, #slot #Tournament, #Blackjack?",,,
972582857917911040,"RT @hbg1x48: @krassenstein North Korea has not said a word about a face-to-face between Drumpf Trump and Kim Jong Un. So far, South Korea i?",8th Floor,,
972581822973411328,RT @grahamcansleep: Reports now are that local high school students are on the #Yountville Vets Home campus practicing for an upcoming play?,San Francisco,,
972581752731348992,Got sick of always losing my long phone charging cable or always running over it. God bless this mic arm https://t.co/EnPVxgeoLD,"Elk Grove, CA",,
972581575903789056,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",United States,,
972581341861634048,18 'Hacks' That Help People With Chronic Illness Avoid Catching the Flu https://t.co/RxUBU1Af73,"Sacramento, CA",,
972581228468514816,"@krassenstein North Korea has not said a word about a face-to-face between Drumpf Trump and Kim Jong Un. So far, So? https://t.co/LS2FyXVHJF",Rio Vista,,
972580030038585344,"RT @Magade18: ?????????
Are We Sick of Winning yet 
           Hell No !!!!!!!!!

313 Thousand Jobs in February The Largest Gain Since 1983?",,,
972579942113275904,"Don't usually get this foul, but I'm sick of this non Democrat attacking serving Democrats like Dianne Feinstein. H? https://t.co/TYcwUtaMvQ","Santa Cruz, CA",,
972579271758684162,@SenSanders Fuck you  old commie goat. We Californians love Dianne and will vote her back into the Senate. We didn'? https://t.co/wGPW6Thscw,"Santa Cruz, CA",,
972579170973769728,I?m sick https://t.co/1LXTqUrB9n,"San Jose, CA",,
972578186809626624,I'm hella sick and mocoso today so I'm declaring these next 11-Hours a ME day. What should I eat? What psychologica? https://t.co/fJKO5FDvzL,"Sonoma, Ca",,
972577405008252930,RT @jowyang: Don?t get sick. Be born a genius. Buy a TV or 12 https://t.co/gBuHT866Yc,Around the World,,
972576692983144448,@seanpoetwriter No words.... Just feel sick at heart reading that.,"San Francisco, CA",,
972576235778801664,?New Revelations About Pulse Nightclub Shooting Highlight Everything Sick About Ameri?? by Caitlin Johnstone https://t.co/WWNEaC76bS,"Monterey Bay, California",,
972575915656888320,Literally the worst day to get sick when I have an exam Monday ?,"Sacramento, CA",,
972574903428788224,Fuck this dickless piece of shit. This jackass makes me so sick. https://t.co/9b4QWAfq2M,"California, San Francisco",,
